1157.536902, -365.451131, 1733.598404, 0.645037, -0.507909, 0.410898, -0.396446, 1.000000, 103.000000
1155.459348, -361.357211, 1737.372127, 0.638476, -0.506083, 0.415838, -0.404177, 1.000000, 104.000000
1154.167551, -356.145283, 1753.704010, 0.633066, -0.504471, 0.418889, -0.411486, 1.000000, 105.000000
1155.562231, -349.299016, 1778.543444, 0.626336, -0.495151, 0.419397, -0.432074, 1.000000, 106.000000
1158.200871, -343.168157, 1804.053129, 0.612371, -0.490451, 0.433526, -0.443360, 1.000000, 107.000000
1161.712887, -335.480562, 1834.314495, 0.593817, -0.479343, 0.466551, -0.447212, 1.000000, 108.000000
1164.778220, -326.683631, 1863.610308, 0.586995, -0.472701, 0.476897, -0.452347, 1.000000, 109.000000
1168.500672, -318.342417, 1889.720619, 0.573289, -0.462687, 0.490398, -0.465652, 1.000000, 110.000000
1169.979178, -308.946100, 1910.696911, 0.560424, -0.454242, 0.500227, -0.478983, 1.000000, 111.000000
1171.384515, -297.478824, 1925.844879, 0.554311, -0.445875, 0.503445, -0.490449, 1.000000, 112.000000
1172.256749, -287.914333, 1932.484176, 0.550695, -0.441434, 0.507274, -0.494578, 1.000000, 113.000000
1173.617469, -280.628767, 1927.941080, 0.554745, -0.442045, 0.500314, -0.496591, 1.000000, 114.000000
1175.388925, -276.851102, 1909.633224, 0.556469, -0.447489, 0.495314, -0.494796, 1.000000, 115.000000
1178.119852, -277.692121, 1886.002384, 0.562874, -0.460336, 0.484061, -0.486837, 1.000000, 116.000000
1180.995978, -283.097182, 1858.777720, 0.575152, -0.486568, 0.462807, -0.467250, 1.000000, 117.000000
1183.306619, -289.711859, 1830.251894, 0.583044, -0.492114, 0.454009, -0.460238, 1.000000, 118.000000
1184.702075, -297.587014, 1804.534835, 0.587705, -0.501180, 0.457368, -0.440789, 1.000000, 119.000000
1185.474882, -305.752431, 1783.782694, 0.590423, -0.506820, 0.453296, -0.434876, 1.000000, 120.000000
1186.183227, -313.560038, 1764.715483, 0.593747, -0.509066, 0.449541, -0.431610, 1.000000, 121.000000
1186.784865, -320.899074, 1750.781436, 0.593500, -0.511377, 0.453434, -0.425097, 1.000000, 122.000000
1187.844362, -327.775707, 1738.753015, 0.594051, -0.514074, 0.452829, -0.421707, 1.000000, 123.000000
1189.153529, -334.484829, 1728.122550, 0.594368, -0.518106, 0.453373, -0.415698, 1.000000, 124.000000
1190.263047, -340.901662, 1720.956768, 0.594260, -0.522131, 0.455353, -0.408593, 1.000000, 125.000000
1191.248711, -347.768055, 1715.909538, 0.594546, -0.523608, 0.457982, -0.403314, 1.000000, 126.000000
1192.017863, -355.100414, 1712.823907, 0.592609, -0.525331, 0.460318, -0.401260, 1.000000, 127.000000
1192.895496, -363.819673, 1711.629297, 0.592161, -0.527383, 0.456711, -0.403346, 1.000000, 128.000000
1193.967531, -373.121666, 1711.998002, 0.589228, -0.532684, 0.454117, -0.403605, 1.000000, 129.000000
1195.302915, -382.641354, 1713.516583, 0.581850, -0.539731, 0.450708, -0.408738, 1.000000, 130.000000
1196.579969, -392.252467, 1715.229193, 0.578567, -0.541045, 0.450664, -0.411699, 1.000000, 131.000000
1197.689774, -402.300294, 1717.576165, 0.575088, -0.542308, 0.452065, -0.413374, 1.000000, 132.000000
1198.169326, -409.441767, 1718.389522, 0.570458, -0.543112, 0.454717, -0.415818, 1.000000, 133.000000
1198.528150, -416.600076, 1719.256161, 0.564934, -0.543095, 0.455889, -0.422054, 1.000000, 134.000000
